cal_per_gesture,cal_total_ms,participant,session,arm,n_cal,n_test,acc,f1_macro,f1_rest,f1_close,f1_open
36,21600,patient7,impaired_02,impaired,432,117,0.7692307692307693,0.7582936865115082,0.935064935064935,0.7326732673267325,0.6071428571428571
36,21600,patient7,impaired_03,impaired,432,117,0.9230769230769231,0.9220389805097451,0.8695652173913044,0.896551724137931,1.0
36,21600,patient7,impaired_04,impaired,432,117,0.8717948717948718,0.8749805204924419,0.9166666666666666,0.8387096774193548,0.8695652173913044
36,21600,patient7,impaired_05,impaired,432,117,0.9829059829059829,0.9829045778412867,0.9873417721518987,0.9743589743589743,0.9870129870129869
36,21600,patient7,impaired_06,impaired,432,117,0.9487179487179487,0.94860273341286,0.9487179487179487,0.935064935064935,0.9620253164556962
36,21600,patient7,impaired_07,impaired,432,117,0.9914529914529915,0.9914515863882952,0.9873417721518987,0.9870129870129869,1.0
36,21600,patient7,impaired_08,impaired,432,117,0.9401709401709402,0.9396851698425849,1.0,0.9176470588235294,0.9014084507042254
36,21600,patient7,impaired_09,impaired,432,117,1.0,1.0,1.0,1.0,1.0
36,21600,patient8,healthy_01,healthy,432,117,0.8632478632478633,0.8572409059711736,1.0,0.8297872340425533,0.7419354838709677
36,21600,patient8,impaired_01,impaired,432,117,0.9487179487179487,0.9494005283478968,0.9736842105263158,0.9285714285714286,0.945945945945946
36,21600,patient8,impaired_02,impaired,432,117,0.7948717948717948,0.7734204793028322,1.0,0.7647058823529412,0.5555555555555556
36,21600,patient9,healthy_01,healthy,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
36,21600,patient9,impaired_01,impaired,432,117,0.8376068376068376,0.827363271011707,1.0,0.8041237113402061,0.6779661016949152
36,21600,patient9,impaired_02,impaired,432,117,0.9487179487179487,0.9486842105263157,1.0,0.9249999999999999,0.9210526315789475
36,21600,patient9,impaired_03,impaired,432,117,0.8717948717948718,0.8668714797747056,1.0,0.8387096774193548,0.761904761904762
36,21600,patient9,impaired_04,impaired,432,117,0.7264957264957265,0.6711462450592885,1.0,0.7090909090909091,0.30434782608695654
36,21600,patient9,impaired_05,impaired,432,117,0.8034188034188035,0.7846984698469847,1.0,0.7722772277227723,0.5818181818181819
36,21600,patient9,impaired_06,impaired,432,117,0.8974358974358975,0.8949494949494948,1.0,0.8666666666666666,0.8181818181818181
36,21600,patient10,healthy_01,healthy,432,117,0.8888888888888888,0.8873896385140764,1.0,0.8505747126436781,0.8115942028985509
36,21600,patient10,healthy_02,healthy,432,117,0.9401709401709402,0.9399240798811684,1.0,0.9156626506024097,0.9041095890410958
36,21600,patient10,impaired_01,impaired,432,117,0.7692307692307693,0.7378151260504202,1.0,0.7428571428571429,0.47058823529411764
36,21600,patient10,impaired_02,impaired,432,117,0.7692307692307693,0.7378151260504202,1.0,0.7428571428571429,0.47058823529411764
36,21600,patient10,impaired_03,impaired,432,117,0.8717948717948718,0.8700649675162418,1.0,0.8275862068965517,0.7826086956521738
36,21600,patient10,impaired_04,impaired,432,117,0.7094017094017094,0.6412337662337663,1.0,0.6964285714285715,0.22727272727272727
36,21600,patient10,impaired_05,impaired,432,117,0.7521367521367521,0.7183940242763772,1.0,0.7238095238095238,0.4313725490196078
36,21600,patient10,impaired_06,impaired,432,117,0.8205128205128205,0.8064859117490698,1.0,0.787878787878788,0.631578947368421
36,21600,patient10,impaired_07,impaired,432,117,0.8888888888888888,0.8879499495937853,0.9285714285714286,0.8311688311688312,0.9041095890410958
36,21600,patient10,impaired_08,impaired,432,117,0.8803418803418803,0.8800263678312458,1.0,0.8292682926829267,0.8108108108108107
36,21600,patient11,healthy_01,healthy,432,117,0.9572649572649573,0.9572579319414762,1.0,0.9367088607594937,0.935064935064935
36,21600,patient11,healthy_02,healthy,432,117,0.905982905982906,0.9063652037595459,0.9268292682926831,0.8607594936708861,0.9315068493150686
36,21600,patient11,impaired_01,impaired,432,117,0.7606837606837606,0.7400000000000001,1.0,0.7200000000000001,0.5
36,21600,patient11,impaired_02,impaired,432,117,0.9230769230769231,0.9224097226062504,0.9870129870129869,0.9069767441860465,0.8732394366197183
36,21600,patient11,impaired_03,impaired,432,117,0.7948717948717948,0.7994779724565578,0.8533333333333333,0.7391304347826088,0.8059701492537313
36,21600,patient11,impaired_04,impaired,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
36,21600,patient12,healthy_01,healthy,432,117,0.6752136752136753,0.6188271604938272,1.0,0.6481481481481483,0.20833333333333334
36,21600,patient12,healthy_02,healthy,432,117,0.6752136752136753,0.5856625852420637,0.9870129870129869,0.6724137931034482,0.09756097560975609
36,21600,patient12,impaired_01,impaired,432,117,0.9914529914529915,0.9914515863882952,0.9873417721518987,1.0,0.9870129870129869
36,21600,patient12,impaired_02,impaired,432,117,0.8632478632478633,0.8572409059711736,1.0,0.8297872340425533,0.7419354838709677
36,21600,patient12,impaired_03,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
36,21600,patient12,impaired_04,impaired,432,117,0.811965811965812,0.7957142857142857,1.0,0.78,0.6071428571428571
36,21600,patient12,impaired_05,impaired,432,117,0.9829059829059829,0.9828947368421054,1.0,0.975,0.9736842105263158
36,21600,patient12,impaired_06,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9870129870129869,0.9873417721518987
36,21600,patient12,impaired_07,impaired,432,117,0.8974358974358975,0.8982384823848238,0.878048780487805,0.9,0.9166666666666666
36,21600,patient12,impaired_08,impaired,432,117,0.811965811965812,0.7902298850574713,0.8863636363636364,0.8636363636363635,0.6206896551724138
36,21600,patient12,impaired_09,impaired,432,117,0.8205128205128205,0.8204797816562523,0.8529411764705882,0.8351648351648352,0.7733333333333334
60,36000,patient1,healthy_01,healthy,432,117,0.9829059829059829,0.9828947368421054,1.0,0.975,0.9736842105263158
60,36000,patient1,healthy_02,healthy,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient1,impaired_01,impaired,432,117,0.7521367521367521,0.7123784093076483,1.0,0.7289719626168224,0.4081632653061224
60,36000,patient1,impaired_02,impaired,432,117,0.9572649572649573,0.9570886284865491,1.0,0.9397590361445783,0.9315068493150686
60,36000,patient1,impaired_03,impaired,432,117,0.905982905982906,0.9047143095119106,1.0,0.8735632183908045,0.8405797101449275
60,36000,patient1,impaired_04,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient1,impaired_05,impaired,432,117,0.8803418803418803,0.8763586956521738,1.0,0.8478260869565216,0.7812500000000001
60,36000,patient1,impaired_06,impaired,432,117,0.905982905982906,0.9040751299681368,1.0,0.8764044943820225,0.835820895522388
60,36000,patient2,healthy_01,healthy,432,117,0.7948717948717948,0.7734204793028322,1.0,0.7647058823529412,0.5555555555555556
60,36000,patient2,healthy_02,healthy,432,117,0.7350427350427351,0.6853406207300411,1.0,0.7155963302752294,0.3404255319148936
60,36000,patient2,impaired_01,impaired,432,117,0.7521367521367521,0.7183940242763772,1.0,0.7238095238095238,0.4313725490196078
60,36000,patient2,impaired_02,impaired,432,117,0.6324786324786325,0.5398230088495576,1.0,0.6194690265486726,0.0
60,36000,patient2,impaired_03,impaired,432,117,0.905982905982906,0.9055949826704076,1.0,0.8674698795180724,0.8493150684931507
60,36000,patient2,impaired_04,impaired,432,117,0.8290598290598291,0.8215511324639669,1.0,0.7872340425531915,0.6774193548387096
60,36000,patient2,impaired_05,impaired,432,117,1.0,1.0,1.0,1.0,1.0
60,36000,patient2,impaired_06,impaired,432,117,0.8803418803418803,0.8763586956521738,1.0,0.8478260869565216,0.7812500000000001
60,36000,patient3,healthy_01,healthy,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient3,healthy_02,healthy,432,117,0.6666666666666666,0.5555555555555555,1.0,0.6666666666666666,0.0
60,36000,patient3,impaired_01,impaired,432,117,0.6581196581196581,0.5517241379310345,1.0,0.6551724137931034,0.0
60,36000,patient3,impaired_02,impaired,432,117,0.8974358974358975,0.8994422994422995,0.945945945945946,0.8666666666666666,0.8857142857142858
60,36000,patient3,impaired_03,impaired,432,117,0.8376068376068376,0.827363271011707,1.0,0.8041237113402061,0.6779661016949152
60,36000,patient3,impaired_04,impaired,432,117,0.8888888888888888,0.8857142857142858,1.0,0.8571428571428571,0.8
60,36000,patient3,impaired_05,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869
60,36000,patient3,impaired_06,impaired,432,117,0.9401709401709402,0.9396851698425849,1.0,0.9176470588235294,0.9014084507042254
60,36000,patient4,healthy_01,healthy,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9870129870129869,0.9873417721518987
60,36000,patient4,healthy_02,healthy,424,117,0.8547008547008547,0.850030525030525,0.975,0.8131868131868132,0.761904761904762
60,36000,patient4,impaired_01,impaired,432,117,0.8974358974358975,0.8968253968253969,1.0,0.8571428571428571,0.8333333333333333
60,36000,patient4,impaired_02,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869
60,36000,patient4,impaired_03,impaired,432,117,1.0,1.0,1.0,1.0,1.0
60,36000,patient4,impaired_04,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient4,impaired_05,impaired,432,117,0.7948717948717948,0.7790816326530612,0.975,0.7551020408163266,0.6071428571428571
60,36000,patient4,impaired_06,impaired,432,117,0.8717948717948718,0.8668714797747056,1.0,0.8387096774193548,0.761904761904762
60,36000,patient4,impaired_07,impaired,432,117,0.7435897435897436,0.6990740740740741,1.0,0.7222222222222222,0.375
60,36000,patient5,healthy_01,healthy,432,117,0.7350427350427351,0.6853406207300411,1.0,0.7155963302752294,0.3404255319148936
60,36000,patient5,healthy_02,healthy,432,117,0.9145299145299145,0.9131016042780749,1.0,0.8863636363636364,0.8529411764705882
60,36000,patient5,impaired_01,impaired,432,117,0.8547008547008547,0.8474547023295944,1.0,0.8210526315789474,0.7213114754098361
60,36000,patient5,impaired_02,impaired,432,117,0.9401709401709402,0.9399240798811684,1.0,0.9156626506024097,0.9041095890410958
60,36000,patient5,impaired_03,impaired,432,117,0.8888888888888888,0.8857142857142858,1.0,0.8571428571428571,0.8
60,36000,patient6,healthy_01,healthy,432,117,0.9487179487179487,0.9490304216331613,0.9870129870129869,0.9285714285714286,0.9315068493150686
60,36000,patient6,impaired_01,impaired,432,117,0.6581196581196581,0.5517241379310345,1.0,0.6551724137931034,0.0
60,36000,patient6,impaired_02,impaired,432,117,0.7435897435897436,0.7115384615384616,1.0,0.7115384615384616,0.4230769230769231
60,36000,patient6,impaired_03,impaired,432,117,0.6837606837606838,0.604033751800782,1.0,0.6725663716814159,0.13953488372093026
60,36000,patient6,impaired_04,impaired,432,117,0.8461538461538461,0.8393960192175705,1.0,0.8085106382978723,0.7096774193548387
60,36000,patient7,healthy_01,healthy,432,117,0.9658119658119658,0.9657894736842105,1.0,0.9500000000000001,0.9473684210526315
60,36000,patient7,healthy_02,healthy,432,117,0.9316239316239316,0.9308970099667774,1.0,0.9069767441860465,0.8857142857142858
60,36000,patient7,impaired_01,impaired,432,117,0.9829059829059829,0.9828947368421052,0.9736842105263158,0.975,1.0
60,36000,patient7,impaired_02,impaired,432,117,0.7863247863247863,0.7748081368469718,0.9600000000000001,0.7572815533980582,0.6071428571428571
60,36000,patient7,impaired_03,impaired,432,117,0.9230769230769231,0.9220389805097451,0.8695652173913044,0.896551724137931,1.0
60,36000,patient7,impaired_04,impaired,432,117,0.8717948717948718,0.8749805204924419,0.9166666666666666,0.8387096774193548,0.8695652173913044
60,36000,patient7,impaired_05,impaired,432,117,0.9829059829059829,0.9829045778412867,0.9873417721518987,0.9743589743589743,0.9870129870129869
60,36000,patient7,impaired_06,impaired,432,117,0.9572649572649573,0.9572649572649573,0.9487179487179487,0.9487179487179487,0.9743589743589743
60,36000,patient7,impaired_07,impaired,432,117,1.0,1.0,1.0,1.0,1.0
60,36000,patient7,impaired_08,impaired,432,117,0.9401709401709402,0.9396851698425849,1.0,0.9176470588235294,0.9014084507042254
60,36000,patient7,impaired_09,impaired,432,117,1.0,1.0,1.0,1.0,1.0
60,36000,patient8,healthy_01,healthy,432,117,0.8547008547008547,0.849121010411333,1.0,0.8172043010752689,0.7301587301587301
60,36000,patient8,impaired_01,impaired,432,117,0.9401709401709402,0.9408933981540196,0.9736842105263158,0.9156626506024097,0.9333333333333333
60,36000,patient8,impaired_02,impaired,432,117,0.7948717948717948,0.7734204793028322,1.0,0.7647058823529412,0.5555555555555556
60,36000,patient9,healthy_01,healthy,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
60,36000,patient9,impaired_01,impaired,432,117,0.8290598290598291,0.8194444444444443,1.0,0.7916666666666666,0.6666666666666666
60,36000,patient9,impaired_02,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient9,impaired_03,impaired,432,117,0.8717948717948718,0.8668714797747056,1.0,0.8387096774193548,0.761904761904762
60,36000,patient9,impaired_04,impaired,432,117,0.7264957264957265,0.6711462450592885,1.0,0.7090909090909091,0.30434782608695654
60,36000,patient9,impaired_05,impaired,432,117,0.8034188034188035,0.7846984698469847,1.0,0.7722772277227723,0.5818181818181819
60,36000,patient9,impaired_06,impaired,432,117,0.8974358974358975,0.8949494949494948,1.0,0.8666666666666666,0.8181818181818181
60,36000,patient10,healthy_01,healthy,432,117,0.8974358974358975,0.8957219251336898,1.0,0.8636363636363635,0.8235294117647058
60,36000,patient10,healthy_02,healthy,432,117,0.9401709401709402,0.9399240798811684,1.0,0.9156626506024097,0.9041095890410958
60,36000,patient10,impaired_01,impaired,432,117,0.7606837606837606,0.7307692307692308,1.0,0.7307692307692307,0.4615384615384615
60,36000,patient10,impaired_02,impaired,432,117,0.7692307692307693,0.7378151260504202,1.0,0.7428571428571429,0.47058823529411764
60,36000,patient10,impaired_03,impaired,432,117,0.8803418803418803,0.8783422459893048,1.0,0.8409090909090908,0.7941176470588235
60,36000,patient10,impaired_04,impaired,432,117,0.7094017094017094,0.6412337662337663,1.0,0.6964285714285715,0.22727272727272727
60,36000,patient10,impaired_05,impaired,432,117,0.7606837606837606,0.7252830188679246,1.0,0.7358490566037735,0.44000000000000006
60,36000,patient10,impaired_06,impaired,432,117,0.8205128205128205,0.8064859117490698,1.0,0.787878787878788,0.631578947368421
60,36000,patient10,impaired_07,impaired,432,117,0.9145299145299145,0.9142953929539295,0.951219512195122,0.875,0.9166666666666666
60,36000,patient10,impaired_08,impaired,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
60,36000,patient11,healthy_01,healthy,432,117,0.9658119658119658,0.9657894736842105,1.0,0.9500000000000001,0.9473684210526315
60,36000,patient11,healthy_02,healthy,432,117,0.8974358974358975,0.8977744486904414,0.9156626506024097,0.8461538461538461,0.9315068493150686
60,36000,patient11,impaired_01,impaired,432,117,0.7863247863247863,0.7618611467301704,1.0,0.7572815533980582,0.5283018867924528
60,36000,patient11,impaired_02,impaired,432,117,0.9230769230769231,0.9224097226062504,0.9870129870129869,0.9069767441860465,0.8732394366197183
60,36000,patient11,impaired_03,impaired,432,117,0.811965811965812,0.8163213275854077,0.8888888888888888,0.7659574468085106,0.7941176470588235
60,36000,patient11,impaired_04,impaired,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
60,36000,patient12,healthy_01,healthy,432,117,0.6837606837606838,0.6244388053874683,1.0,0.6605504587155963,0.21276595744680848
60,36000,patient12,healthy_02,healthy,432,117,0.6666666666666666,0.5810402158228244,0.9870129870129869,0.6608695652173913,0.09523809523809523
60,36000,patient12,impaired_01,impaired,432,117,0.9914529914529915,0.9914515863882952,0.9873417721518987,1.0,0.9870129870129869
60,36000,patient12,impaired_02,impaired,432,117,0.8547008547008547,0.849121010411333,1.0,0.8172043010752689,0.7301587301587301
60,36000,patient12,impaired_03,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
60,36000,patient12,impaired_04,impaired,432,117,0.811965811965812,0.7957142857142857,1.0,0.78,0.6071428571428571
60,36000,patient12,impaired_05,impaired,432,117,0.9743589743589743,0.9743504330446369,0.9873417721518987,0.9620253164556962,0.9736842105263158
60,36000,patient12,impaired_06,impaired,432,117,1.0,1.0,1.0,1.0,1.0
60,36000,patient12,impaired_07,impaired,432,117,0.9145299145299145,0.91449864498645,0.9,0.9268292682926831,0.9166666666666666
60,36000,patient12,impaired_08,impaired,432,117,0.7863247863247863,0.7666856608515239,0.8863636363636364,0.8235294117647058,0.5901639344262295
60,36000,patient12,impaired_09,impaired,432,117,0.8205128205128205,0.8198427763645154,0.8405797101449275,0.8351648351648352,0.7837837837837838
90,54000,patient1,healthy_01,healthy,432,117,0.9743589743589743,0.9743547591648859,1.0,0.9620253164556962,0.9610389610389611
90,54000,patient1,healthy_02,healthy,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
90,54000,patient1,impaired_01,impaired,432,117,0.7521367521367521,0.7123784093076483,1.0,0.7289719626168224,0.4081632653061224
90,54000,patient1,impaired_02,impaired,432,117,0.9572649572649573,0.9570886284865491,1.0,0.9397590361445783,0.9315068493150686
90,54000,patient1,impaired_03,impaired,432,117,0.905982905982906,0.9047143095119106,1.0,0.8735632183908045,0.8405797101449275
90,54000,patient1,impaired_04,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
90,54000,patient1,impaired_05,impaired,432,117,0.8803418803418803,0.8763586956521738,1.0,0.8478260869565216,0.7812500000000001
90,54000,patient1,impaired_06,impaired,432,117,0.905982905982906,0.9040751299681368,1.0,0.8764044943820225,0.835820895522388
90,54000,patient2,healthy_01,healthy,432,117,0.7948717948717948,0.7734204793028322,1.0,0.7647058823529412,0.5555555555555556
90,54000,patient2,healthy_02,healthy,432,117,0.7350427350427351,0.6853406207300411,1.0,0.7155963302752294,0.3404255319148936
90,54000,patient2,impaired_01,impaired,432,117,0.7350427350427351,0.7047078219454113,1.0,0.6990291262135923,0.4150943396226415
90,54000,patient2,impaired_02,impaired,432,117,0.6495726495726496,0.5478260869565217,1.0,0.6434782608695652,0.0
90,54000,patient2,impaired_03,impaired,432,117,0.905982905982906,0.9055949826704076,1.0,0.8674698795180724,0.8493150684931507
90,54000,patient2,impaired_04,impaired,432,117,0.8461538461538461,0.8375,1.0,0.8125000000000001,0.7000000000000001
90,54000,patient2,impaired_05,impaired,432,117,1.0,1.0,1.0,1.0,1.0
90,54000,patient2,impaired_06,impaired,432,117,0.8803418803418803,0.8763586956521738,1.0,0.8478260869565216,0.7812500000000001
90,54000,patient3,healthy_01,healthy,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
90,54000,patient3,healthy_02,healthy,432,117,0.6666666666666666,0.5555555555555555,1.0,0.6666666666666666,0.0
90,54000,patient3,impaired_01,impaired,432,117,0.6495726495726496,0.5478260869565217,1.0,0.6434782608695652,0.0
90,54000,patient3,impaired_02,impaired,432,117,0.8974358974358975,0.8994422994422995,0.945945945945946,0.8666666666666666,0.8857142857142858
90,54000,patient3,impaired_03,impaired,432,117,0.8376068376068376,0.827363271011707,1.0,0.8041237113402061,0.6779661016949152
90,54000,patient3,impaired_04,impaired,432,117,0.8888888888888888,0.8857142857142858,1.0,0.8571428571428571,0.8
90,54000,patient3,impaired_05,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869
90,54000,patient3,impaired_06,impaired,432,117,0.9401709401709402,0.9396851698425849,1.0,0.9176470588235294,0.9014084507042254
90,54000,patient4,healthy_01,healthy,432,117,0.9829059829059829,0.9828947368421054,1.0,0.9736842105263158,0.975
90,54000,patient4,healthy_02,healthy,424,117,0.8376068376068376,0.8332137093441561,0.951219512195122,0.7865168539325842,0.761904761904762
90,54000,patient4,impaired_01,impaired,432,117,0.905982905982906,0.9052195526097764,1.0,0.8705882352941177,0.8450704225352113
90,54000,patient4,impaired_02,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869
90,54000,patient4,impaired_03,impaired,432,117,1.0,1.0,1.0,1.0,1.0
90,54000,patient4,impaired_04,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
90,54000,patient4,impaired_05,impaired,432,117,0.7948717948717948,0.7790816326530612,0.975,0.7551020408163266,0.6071428571428571
90,54000,patient4,impaired_06,impaired,432,117,0.8717948717948718,0.8668714797747056,1.0,0.8387096774193548,0.761904761904762
90,54000,patient4,impaired_07,impaired,432,117,0.7350427350427351,0.692542437535762,1.0,0.7102803738317757,0.3673469387755102
90,54000,patient5,healthy_01,healthy,432,117,0.717948717948718,0.6727064657638756,1.0,0.6915887850467289,0.326530612244898
90,54000,patient5,healthy_02,healthy,432,117,0.9145299145299145,0.9131016042780749,1.0,0.8863636363636364,0.8529411764705882
90,54000,patient5,impaired_01,impaired,432,117,0.8547008547008547,0.8474547023295944,1.0,0.8210526315789474,0.7213114754098361
90,54000,patient5,impaired_02,impaired,432,117,0.9487179487179487,0.9484126984126985,1.0,0.9285714285714286,0.9166666666666666
90,54000,patient5,impaired_03,impaired,432,117,0.8888888888888888,0.8857142857142858,1.0,0.8571428571428571,0.8
90,54000,patient6,healthy_01,healthy,432,117,0.9487179487179487,0.9490304216331613,0.9870129870129869,0.9285714285714286,0.9315068493150686
90,54000,patient6,impaired_01,impaired,432,117,0.6410256410256411,0.543859649122807,1.0,0.631578947368421,0.0
90,54000,patient6,impaired_02,impaired,432,117,0.7606837606837606,0.7252830188679246,1.0,0.7358490566037735,0.44000000000000006
90,54000,patient6,impaired_03,impaired,432,117,0.6837606837606838,0.604033751800782,1.0,0.6725663716814159,0.13953488372093026
90,54000,patient6,impaired_04,impaired,432,117,0.8461538461538461,0.8393960192175705,1.0,0.8085106382978723,0.7096774193548387
90,54000,patient7,healthy_01,healthy,432,117,0.9743589743589743,0.9743209876543211,1.0,0.962962962962963,0.9600000000000001
90,54000,patient7,healthy_02,healthy,432,117,0.9316239316239316,0.9308970099667774,1.0,0.9069767441860465,0.8857142857142858
90,54000,patient7,impaired_01,impaired,432,117,0.9829059829059829,0.9828947368421052,0.9736842105263158,0.975,1.0
90,54000,patient7,impaired_02,impaired,432,117,0.7777777777777778,0.7671964224286206,0.9600000000000001,0.7450980392156863,0.5964912280701755
90,54000,patient7,impaired_03,impaired,432,117,0.9145299145299145,0.9136212624584719,0.8571428571428572,0.8837209302325582,1.0
90,54000,patient7,impaired_04,impaired,432,117,0.8717948717948718,0.8749805204924419,0.9166666666666666,0.8387096774193548,0.8695652173913044
90,54000,patient7,impaired_05,impaired,432,117,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869
90,54000,patient7,impaired_06,impaired,432,117,0.9658119658119658,0.9658077506178772,0.9610389610389611,0.9620253164556962,0.9743589743589743
90,54000,patient7,impaired_07,impaired,432,117,0.9914529914529915,0.9914515863882952,0.9873417721518987,0.9870129870129869,1.0
90,54000,patient7,impaired_08,impaired,432,117,0.9230769230769231,0.9226582385881555,0.975,0.891566265060241,0.9014084507042254
90,54000,patient7,impaired_09,impaired,432,117,1.0,1.0,1.0,1.0,1.0
90,54000,patient8,healthy_01,healthy,432,117,0.8632478632478633,0.8572409059711736,1.0,0.8297872340425533,0.7419354838709677
90,54000,patient8,impaired_01,impaired,432,117,0.9487179487179487,0.9494005283478968,0.9736842105263158,0.9285714285714286,0.945945945945946
90,54000,patient8,impaired_02,impaired,432,117,0.7863247863247863,0.765976597659766,1.0,0.7524752475247525,0.5454545454545454
90,54000,patient9,healthy_01,healthy,432,117,0.9145299145299145,0.9136212624584719,1.0,0.8837209302325582,0.8571428571428572
90,54000,patient9,impaired_01,impaired,432,117,0.8376068376068376,0.827363271011707,1.0,0.8041237113402061,0.6779661016949152
90,54000,patient9,impaired_02,impaired,432,117,0.9572649572649573,0.9572016460905349,1.0,0.9382716049382716,0.9333333333333333
90,54000,patient9,impaired_03,impaired,432,117,0.8717948717948718,0.8668714797747056,1.0,0.8387096774193548,0.761904761904762
90,54000,patient9,impaired_04,impaired,432,117,0.7264957264957265,0.6711462450592885,1.0,0.7090909090909091,0.30434782608695654
90,54000,patient9,impaired_05,impaired,432,117,0.8034188034188035,0.7846984698469847,1.0,0.7722772277227723,0.5818181818181819
90,54000,patient9,impaired_06,impaired,432,117,0.8888888888888888,0.886634244507798,1.0,0.853932584269663,0.8059701492537313
90,54000,patient10,healthy_01,healthy,432,117,0.8974358974358975,0.8957219251336898,1.0,0.8636363636363635,0.8235294117647058
90,54000,patient10,healthy_02,healthy,432,117,0.9401709401709402,0.9399240798811684,1.0,0.9156626506024097,0.9041095890410958
90,54000,patient10,impaired_01,impaired,432,117,0.7692307692307693,0.7378151260504202,1.0,0.7428571428571429,0.47058823529411764
90,54000,patient10,impaired_02,impaired,432,117,0.7692307692307693,0.7378151260504202,1.0,0.7428571428571429,0.47058823529411764
90,54000,patient10,impaired_03,impaired,432,117,0.8888888888888888,0.886634244507798,1.0,0.853932584269663,0.8059701492537313
90,54000,patient10,impaired_04,impaired,432,117,0.7094017094017094,0.6412337662337663,1.0,0.6964285714285715,0.22727272727272727
90,54000,patient10,impaired_05,impaired,432,117,0.7606837606837606,0.7252830188679246,1.0,0.7358490566037735,0.44000000000000006
90,54000,patient10,impaired_06,impaired,432,117,0.8205128205128205,0.8064859117490698,1.0,0.787878787878788,0.631578947368421
90,54000,patient10,impaired_07,impaired,432,117,0.905982905982906,0.9053628649690347,0.951219512195122,0.8607594936708861,0.9041095890410958
90,54000,patient10,impaired_08,impaired,432,117,0.9145299145299145,0.9136212624584719,1.0,0.8837209302325582,0.8571428571428572
90,54000,patient11,healthy_01,healthy,432,117,0.9316239316239316,0.931157006440151,0.9873417721518987,0.8947368421052632,0.9113924050632911
90,54000,patient11,healthy_02,healthy,432,117,0.9230769230769231,0.9234652460679859,0.9500000000000001,0.888888888888889,0.9315068493150686
90,54000,patient11,impaired_01,impaired,432,117,0.7863247863247863,0.7618611467301704,1.0,0.7572815533980582,0.5283018867924528
90,54000,patient11,impaired_02,impaired,432,117,0.9230769230769231,0.9224097226062504,0.9870129870129869,0.9069767441860465,0.8732394366197183
90,54000,patient11,impaired_03,impaired,432,117,0.811965811965812,0.8166581977216366,0.9014084507042254,0.7659574468085106,0.7826086956521738
90,54000,patient11,impaired_04,impaired,432,117,0.9230769230769231,0.9220389805097451,1.0,0.896551724137931,0.8695652173913044
90,54000,patient12,healthy_01,healthy,432,117,0.6666666666666666,0.6131985504482167,1.0,0.6355140186915887,0.2040816326530612
90,54000,patient12,healthy_02,healthy,432,117,0.6752136752136753,0.5856625852420637,0.9870129870129869,0.6724137931034482,0.09756097560975609
90,54000,patient12,impaired_01,impaired,432,117,0.9829059829059829,0.983008658008658,0.975,0.9870129870129869,0.9870129870129869
90,54000,patient12,impaired_02,impaired,432,117,0.8632478632478633,0.8572409059711736,1.0,0.8297872340425533,0.7419354838709677
90,54000,patient12,impaired_03,impaired,432,117,0.9658119658119658,0.965721819380356,1.0,0.951219512195122,0.945945945945946
90,54000,patient12,impaired_04,impaired,432,117,0.811965811965812,0.7957142857142857,1.0,0.78,0.6071428571428571
90,54000,patient12,impaired_05,impaired,432,117,0.9829059829059829,0.9828947368421054,1.0,0.975,0.9736842105263158
90,54000,patient12,impaired_06,impaired,432,117,1.0,1.0,1.0,1.0,1.0
